chr	start	end	strand	pvalue	qvalue	meth.diff
5730	chr1	8177201	8177400	*	1.4529055359801e-23	2.08114323442475e-21	-28.3377335647709
5753	chr1	8211001	8211200	*	1.62091229856225e-05	0.000365738009239055	-17.6931803016148
5774	chr1	8236201	8236400	*	5.31453183117956e-05	0.00105330452966773	-10.6877546129883
5817	chr1	8308001	8308200	*	3.8188737793337e-06	9.88640884387267e-05	-19.8159545508344
5820	chr1	8309401	8309600	*	0.00365534316484437	0.0384245310239892	-13.2997019032332
5860	chr1	8382401	8382600	*	2.14685306520943e-06	5.83245655018085e-05	-14.5246289720477
5882	chr1	8440801	8441000	*	5.91373664733941e-17	5.48127581664693e-15	-29.3658998879986
5890	chr1	8460601	8460800	*	6.23114828596734e-06	0.0001543667379667	-11.8501905888538
5893	chr1	8462401	8462600	*	7.82146170629847e-06	0.000189580368148377	-13.3143983955721
5900	chr1	8472001	8472200	*	1.1538827165684e-05	0.000269578029251596	-15.1126745377109
5904	chr1	8475201	8475400	*	3.42208148220512e-05	0.000712477207879484	-11.7695301432981
5933	chr1	8489201	8489400	*	0.000469778071721843	0.00704858727171329	-14.5043050430504
5940	chr1	8496801	8497000	*	1.82210698001227e-05	0.000406202061393446	-14.6826353722905
5944	chr1	8502801	8503000	*	2.26597687430405e-05	0.000492917648936328	-16.4008859357697
6035	chr1	8568201	8568400	*	1.70101081715402e-09	7.64633900318373e-08	-16.5604835416156
6044	chr1	8583801	8584000	*	8.01042701579283e-08	2.81766303032234e-06	-20.1244644282619
6099	chr1	8644801	8645000	*	1.65598946067337e-05	0.000372794106754855	-13.9698492462311
6138	chr1	8688601	8688800	*	0.00270803456623307	0.030230950211618	-10.6497729149463
6141	chr1	8690201	8690400	*	3.08518113320588e-06	8.13288585534594e-05	-16.5040412418077
6145	chr1	8698001	8698200	*	4.3271922661836e-05	0.000878296389070916	-11.5151515151515
6147	chr1	8702601	8702800	*	6.3046189144039e-07	1.89177833894273e-05	-17.7125138601329
6149	chr1	8705601	8705800	*	5.87894820998581e-07	1.77329926332756e-05	-16.7948788901802
6153	chr1	8711001	8711200	*	0.000968858735241081	0.0129818111505854	-13.1704779129401
6161	chr1	8729801	8730000	*	1.87900599732899e-06	5.16589590553092e-05	-16.2756113681428
6165	chr1	8733201	8733400	*	1.39405996926617e-21	1.78774166897427e-19	-28.8097098052831
6174	chr1	8736601	8736800	*	1.42102756638442e-17	1.38167851767569e-15	-35.032967032967
6175	chr1	8736801	8737000	*	1.24355304519513e-34	3.1433296049078e-32	-46.0031815470272
6218	chr1	8812401	8812600	*	0.000126871879046751	0.00227214581740449	-14.0727272727273
6253	chr1	8856601	8856800	*	6.40812082966421e-06	0.00015830212389174	-12.9238588651263
6261	chr1	8869201	8869400	*	4.69537018195165e-74	8.07436058790371e-71	-74.058769513315
6264	chr1	8871601	8871800	*	9.45176642204414e-05	0.00175432820742086	-14.8824709695578
6265	chr1	8872001	8872200	*	4.16334056185576e-06	0.000107010526130596	-10.4797774158523
6295	chr1	8898801	8899000	*	2.06396354486867e-24	3.09348510422784e-22	-46.492673992674
6297	chr1	8900601	8900800	*	2.65038657144125e-05	0.000566887946644762	-16.97693660151
6302	chr1	8922201	8922400	*	0.000285681012823268	0.00460297233672254	-14.1019248030318
6353	chr1	8997601	8997800	*	3.49567603902831e-21	4.36679754743867e-19	-27.4005210475799
6436	chr1	9126001	9126200	*	3.73994544212146e-05	0.000771895918201148	-11.5651208907162
6466	chr1	9154001	9154200	*	0.000327690165235348	0.00517866256926298	-10.5966359885751
6481	chr1	9168801	9169000	*	3.9073283728065e-12	2.39018254963507e-10	-20.5998406050756
6496	chr1	9184601	9184800	*	5.95081584038103e-21	7.34016193926952e-19	-46.4521096396674
6499	chr1	9194601	9194800	*	7.97194246154983e-08	2.80565241503423e-06	-24.0241854215653
6685	chr1	9420601	9420800	*	2.10726603100239e-11	1.19289813136086e-09	-19.6709050112191
6726	chr1	9454201	9454400	*	3.0905920324429e-09	1.33828881133867e-07	-21.2808114164406
6737	chr1	9462401	9462600	*	8.34758690973175e-06	0.000200991694890761	-11.3818598354681
6800	chr1	9574401	9574600	*	1.69336729705407e-38	5.18421974824411e-36	-30.6015869588686
6810	chr1	9590401	9590600	*	3.00079922141327e-15	2.45169838075872e-13	-17.9493647234679
6811	chr1	9590601	9590800	*	2.65253248431376e-09	1.15900106734075e-07	-19.1373699753588
6841	chr1	9624401	9624600	*	1.84626461315179e-05	0.000411105599861678	-11.1083591331269
6842	chr1	9626601	9626800	*	2.52293661964252e-09	1.10641273500787e-07	-10.7578007728913
6853	chr1	9648401	9648600	*	1.08804209761787e-08	4.35881379146975e-07	-10.1031008357416
6873	chr1	9684201	9684400	*	9.80139530685857e-05	0.00181225130334361	-10.9714045416316
6876	chr1	9694601	9694800	*	3.98066064685358e-11	2.18566453839607e-09	-26.1615169600363
6887	chr1	9709401	9709600	*	1.11559712193387e-42	4.27834657634792e-40	-34.733553202569
6899	chr1	9730201	9730400	*	0.00108854599629072	0.0143126394919986	-10.9813326227591
6904	chr1	9734401	9734600	*	6.38164685917911e-07	1.91315008250437e-05	-12.1404605764831
6905	chr1	9737201	9737400	*	7.43526311513355e-06	0.000181183967147096	-11.8713721848154
6918	chr1	9775801	9776000	*	0.000628456023193925	0.00900600014530082	-10.2452096028192
6925	chr1	9792001	9792200	*	1.39891156143749e-05	0.000320560368068546	-11.0130716245451
7018	chr1	9880001	9880200	*	0.00353211493842306	0.0373893337588942	-14.6442557813795
7020	chr1	9890801	9891000	*	0.000642770147805158	0.00917979493640798	-12.7638715060492
7021	chr1	9891201	9891400	*	0.000372335857004717	0.00578135223322487	-14.9533413606261
7024	chr1	9895601	9895800	*	1.38129166607292e-07	4.65993710865971e-06	-24.1045021360499
7054	chr1	9928001	9928200	*	0.000211139459791942	0.00354045051424151	-14.6993810786914
7076	chr1	9955001	9955200	*	0.00324047667067737	0.0348812367397061	-10.5399725510379
7077	chr1	9957001	9957200	*	1.16039287935226e-05	0.000270968007041688	-12.8488300111427
7269	chr1	10157001	10157200	*	1.7494384243707e-05	0.000391405537818706	-16.5854357798165
7352	chr1	10231001	10231200	*	1.12240555971152e-15	9.46935636492918e-14	-23.1618788819876
7365	chr1	10254801	10255000	*	0.00220449646108737	0.0255841630272558	-10.6468727680849
7383	chr1	10269401	10269600	*	1.10123187519824e-05	0.000258397760392921	-17.914979757085
7389	chr1	10290201	10290400	*	0.000695341665847365	0.0098161222617618	-10.8508563313771
7395	chr1	10300001	10300200	*	0.00479921389358592	0.0475787034096158	-10.8084454654852
7397	chr1	10310601	10310800	*	0.00160769160444748	0.0197692756888455	-12.7827620581244
7413	chr1	10334401	10334600	*	6.31529389454599e-07	1.89436007152302e-05	-10.2941176470588
7463	chr1	10369201	10369400	*	9.57814080375938e-09	3.86826334869696e-07	-19.546291126414
7492	chr1	10409401	10409600	*	0.000206809475961363	0.00347758415339365	-11.9956379498364
7586	chr1	10472401	10472600	*	0.00237893482596375	0.027207185239996	-13.3595087083459
7649	chr1	10511201	10511400	*	2.18051175554132e-11	1.23220406345942e-09	-16.8592912344218
7707	chr1	10582801	10583000	*	8.74741280806257e-06	0.000209728297020336	-16.4095851059962
7716	chr1	10590801	10591000	*	3.19205745265923e-07	1.01143729821573e-05	-19.500279173646
7725	chr1	10611001	10611200	*	1.47341225679789e-08	5.79282141583956e-07	-12.6382389540284
7746	chr1	10634801	10635000	*	0.000632896761699444	0.00905959807209368	-13.1847261095562
7748	chr1	10641401	10641600	*	9.21382478549103e-25	1.40177130946703e-22	-24.6488229471729
7751	chr1	10648801	10649000	*	6.67059002821443e-12	3.98437429362598e-10	-20.5396316982605
7752	chr1	10649201	10649400	*	3.61614747608402e-05	0.000749166782564221	-10.1444473893453
7753	chr1	10649401	10649600	*	1.97295222166077e-05	0.00043628004335189	-16.480862133036
7754	chr1	10649601	10649800	*	1.33109091027015e-13	9.41440003839374e-12	-26.1159855306704
7755	chr1	10650201	10650400	*	5.07370331494257e-10	2.43945895605728e-08	-17.9940716692838
7804	chr1	10709801	10710000	*	8.15939196996512e-29	1.53186608684485e-26	-48.8218111002921
7947	chr1	10876401	10876600	*	4.12720617662973e-09	1.75958909123393e-07	-16.1769027328828
8015	chr1	10941801	10942000	*	8.91917995523511e-05	0.00166724917851855	-12.5641770803061
8046	chr1	10963201	10963400	*	7.10417415255928e-07	2.11115818085363e-05	-15.045045045045
8077	chr1	11001001	11001200	*	7.28719515267582e-06	0.00017797827096817	-14.8134669669817
8080	chr1	11015001	11015200	*	1.38629956325456e-14	1.07041029536654e-12	-32.6998050682261
8127	chr1	11080201	11080400	*	0.000304717933078522	0.0048631653690678	-10.0569259962049
8150	chr1	11115801	11116000	*	3.19174966016924e-12	1.96884176349216e-10	-17.3628871838591
8156	chr1	11122401	11122600	*	0.00038398521138979	0.00593316867948267	-12.9727095516569
8192	chr1	11141801	11142000	*	2.45112036556316e-10	1.22629183534092e-08	-13.8637733574443
8288	chr1	11206001	11206200	*	3.15759211300495e-09	1.36528965647471e-07	-20.8655459420338
8322	chr1	11223601	11223800	*	8.26592374193129e-28	1.4879255934656e-25	-44.6200607902736
8380	chr1	11275801	11276000	*	5.8591408633627e-06	0.000146023633682043	-10.1484480431849
8492	chr1	11368601	11368800	*	3.91306392837405e-12	2.39323825541231e-10	-26.127045000204
8517	chr1	11381401	11381600	*	1.32707727160021e-05	0.000305689095058366	-15.5259986225895
8530	chr1	11394201	11394400	*	2.53066865267172e-06	6.78791321283324e-05	-14.176245210728
8538	chr1	11407001	11407200	*	4.96676663384494e-18	4.99601846139599e-16	-32.4231471666305
8614	chr1	11457801	11458000	*	3.16478982382491e-07	1.00358415387005e-05	-16.7716409132225
8651	chr1	11503001	11503200	*	2.02486940434035e-11	1.14826500500248e-09	-15.132693393563
8664	chr1	11510001	11510200	*	5.83864189078146e-28	1.05806693052602e-25	-25.6337994625555
8714	chr1	11546601	11546800	*	5.65371879968846e-13	3.76634470166227e-11	-21.8286099865047
8726	chr1	11554401	11554600	*	9.58050432199649e-06	0.000227944430326077	-11.2429378531073
8741	chr1	11563201	11563400	*	2.73668344298596e-09	1.19318988032005e-07	-20.1363996827914
8744	chr1	11570201	11570400	*	5.88496054779994e-09	2.45492373741339e-07	-18.7513085716679
8799	chr1	11641401	11641600	*	1.54292834938705e-15	1.28660759200904e-13	-31.812150945725
8824	chr1	11687401	11687600	*	4.94849538212298e-13	3.31911487082959e-11	-19.3427395893941
8843	chr1	11698001	11698200	*	1.09736877800203e-06	3.16054808389083e-05	-12.5926203128508
8865	chr1	11721201	11721400	*	1.50895983039613e-06	4.22808097405143e-05	-14.0337929695086
8878	chr1	11730801	11731000	*	4.19611397176404e-11	2.29622949739412e-09	-39.9869807077761
8950	chr1	11813201	11813400	*	2.47839691343809e-10	1.23897958552452e-08	-15.7122568537445
9051	chr1	11896601	11896800	*	3.04778687694608e-09	1.32063774851299e-07	-13.943861969694
9055	chr1	11903001	11903200	*	1.92489079401575e-08	7.44293153442148e-07	-19.6626830667897
9085	chr1	11929601	11929800	*	1.80544163720578e-13	1.26147923624928e-11	-12.8998552348931
9109	chr1	11955201	11955400	*	0.000878696146028713	0.011953554197566	-16.9798244263053
9112	chr1	11962001	11962200	*	0.00226765874439426	0.0261801503294421	-10.6048906048906
9125	chr1	11966601	11966800	*	2.00341524505195e-06	5.47729304200327e-05	-11.5264324219548
9134	chr1	11973001	11973200	*	1.53320689693992e-07	5.13812467063414e-06	-11.2561403508772
9198	chr1	12019401	12019600	*	7.14806345782037e-06	0.000174870835054093	-17.5115800308801
9202	chr1	12023001	12023200	*	1.48454529434858e-08	5.83375394306985e-07	-26.0301011596348
9206	chr1	12026801	12027000	*	1.42034447057121e-06	4.00442371246468e-05	-10.8286882199926
9235	chr1	12051401	12051600	*	6.60993624990194e-12	3.95072173341133e-10	-41.6562393356842
9326	chr1	12107401	12107600	*	3.7297943721016e-07	1.16831314554621e-05	-22.8659862379454
9376	chr1	12152801	12153000	*	3.94931401272331e-11	2.16955843042088e-09	-19.1517526209891
9418	chr1	12197401	12197600	*	1.46580982563004e-13	1.03198147449838e-11	-22.9963249667683
9420	chr1	12200801	12201000	*	8.08629773542195e-05	0.00152870741787044	-14.8305404589372
9492	chr1	12249801	12250000	*	2.04548738615042e-09	9.0811799815209e-08	-19.6868984054339
9497	chr1	12254601	12254800	*	1.31554564919108e-06	3.73370690362737e-05	-11.9875323630697
9512	chr1	12267801	12268000	*	3.15568159522404e-11	1.75353973759621e-09	-18.4160358844968
9513	chr1	12268001	12268200	*	3.28881750116743e-09	1.41861415741262e-07	-18.1057357008297
9526	chr1	12291201	12291400	*	2.15517162453364e-08	8.27594323015606e-07	-15.9512148276193
9542	chr1	12316401	12316600	*	3.72137871066265e-05	0.000768701855485103	-10.0541970725046
9576	chr1	12360801	12361000	*	1.40608862652636e-12	8.97666773506152e-11	-21.8918028657515
9578	chr1	12365001	12365200	*	4.77034836510195e-32	1.06875932360374e-29	-45.3699734202178
9582	chr1	12367801	12368000	*	0.000758900407590261	0.0105593761630648	-12.9540836244607
9592	chr1	12375801	12376000	*	6.27260175087974e-08	2.24846162644574e-06	-28.3860717595657
9593	chr1	12376001	12376200	*	2.14048968303477e-11	1.21043395708444e-09	-24.8016630605405
9606	chr1	12406201	12406400	*	2.99519939187184e-08	1.12792855468432e-06	-15.8241758241758
9609	chr1	12408601	12408800	*	5.09426616407149e-09	2.14417396817028e-07	-10.2194492254733
9613	chr1	12417001	12417200	*	0.000545795799838601	0.00799945148577582	-12.9603965673472
9660	chr1	12450601	12450800	*	4.08055430598049e-07	1.26835322550565e-05	-16.2022186581128
9661	chr1	12450801	12451000	*	7.85358979960005e-32	1.74262850683666e-29	-39.8150099519963
9820	chr1	12554601	12554800	*	3.24951334079365e-45	1.44902697300436e-42	-49.9967139852787
9831	chr1	12562601	12562800	*	1.18929988179983e-06	3.40499640933654e-05	-11.5406162464986
9894	chr1	12609601	12609800	*	8.02442678687554e-08	2.82228037163444e-06	-13.3663800666784
9918	chr1	12660601	12660800	*	6.32696805496187e-14	4.59551512108815e-12	-35.9329595820247
9922	chr1	12661801	12662000	*	0.00047754555563994	0.00714688835565623	-10.6685922339971
9965	chr1	12693401	12693600	*	4.58612791743548e-20	5.33908009809759e-18	-30.0542274052478
9967	chr1	12699001	12699200	*	2.45386379720003e-07	7.9411082676342e-06	-14.7089332392847
9974	chr1	12716201	12716400	*	6.08546650187122e-05	0.00118810800508878	-11.078887754848
9994	chr1	12735001	12735200	*	4.89770262073962e-13	3.28572821991615e-11	-29.9077490774908
10031	chr1	12782601	12782800	*	1.06665087405037e-05	0.000251213406066587	-15.9464882943144
10177	chr1	12908201	12908400	*	2.27483958264496e-23	3.21714549620333e-21	-31.5984746985468
10182	chr1	12909601	12909800	*	3.23620293303045e-34	8.02948116078364e-32	-47.4401932517728
10196	chr1	12938601	12938800	*	9.79280188158919e-10	4.53703526886717e-08	-11.6544198289098
10227	chr1	12969601	12969800	*	2.52401348115048e-40	8.58039547755665e-38	-48.9880952380952
10310	chr1	13045201	13045400	*	2.51714550799184e-07	8.13449863087138e-06	-19.5254515599343
10387	chr1	13097401	13097600	*	7.6614651443619e-08	2.70285595770655e-06	-13.6458995549905
10552	chr1	13171801	13172000	*	4.31273761371276e-05	0.000875747379032078	-10.3777501037775
10563	chr1	13185801	13186000	*	4.28277329472613e-08	1.57644330059e-06	-14.4174007810371
10572	chr1	13192801	13193000	*	2.62069457921055e-12	1.62901734552669e-10	-20.3697653697654
10573	chr1	13193001	13193200	*	8.00081969104706e-07	2.35810749512053e-05	-12.6739261947973
10594	chr1	13205201	13205400	*	6.31025434742018e-06	0.000156158937354649	-10.8554821529165
10604	chr1	13209201	13209400	*	1.54312966293847e-05	0.000350044096731346	-10.4228202603654
10606	chr1	13210001	13210200	*	5.94999497600524e-39	1.87850689908897e-36	-44.8345638501504
10607	chr1	13210201	13210400	*	1.2283612529522e-16	1.11269391444688e-14	-36.5196471531676
10608	chr1	13210401	13210600	*	2.13693142304951e-08	8.21175244401664e-07	-16.2271829552936
10617	chr1	13214601	13214800	*	9.44666897030803e-11	4.95303422281529e-09	-14.5280397748044
10623	chr1	13216201	13216400	*	2.54038341014811e-08	9.65653017698046e-07	-12.7159659505915
10624	chr1	13216401	13216600	*	3.91181340822165e-13	2.65183782247487e-11	-24.8516809492419
10640	chr1	13227001	13227200	*	2.45711612154137e-48	1.25097349491114e-45	-52.7649600820333
10641	chr1	13227201	13227400	*	1.60613829296966e-10	8.2046705354006e-09	-14.4136020424792
10675	chr1	13246801	13247000	*	5.6341578913645e-45	2.46146375831805e-42	-32.5390490816141
10678	chr1	13250601	13250800	*	3.61673289501672e-16	3.16873719774913e-14	-20.2162597128272
10681	chr1	13251401	13251600	*	1.83625459040766e-20	2.19544397658423e-18	-29.8663360757354
10702	chr1	13268001	13268200	*	1.91770567683591e-29	3.74158484190044e-27	-46.6823652537938
10801	chr1	13340401	13340600	*	1.0132764800696e-29	2.01095813680089e-27	-41.8117446998313
10808	chr1	13353001	13353200	*	2.86555944296867e-07	9.16101425756273e-06	-12.960142168063
10816	chr1	13359001	13359200	*	6.13581033474937e-10	2.91711065389691e-08	-16.2780697563306
10840	chr1	13381401	13381600	*	1.60620173233681e-10	8.2046705354006e-09	-18.2707355242567
10886	chr1	13436801	13437000	*	7.82852826370657e-05	0.00148658297687049	-12.9963570127505
10939	chr1	13483801	13484000	*	0.000509364812619961	0.00755073693292927	-15.8782129742962
10940	chr1	13484001	13484200	*	1.29563301395891e-05	0.000299384561519972	-12.6201923076923
10949	chr1	13490001	13490200	*	1.7843964320066e-72	2.84178658830758e-69	-61.9734219269103
11053	chr1	13562401	13562600	*	0.000782464753861362	0.0108397959842699	-12.1985950256313
11057	chr1	13565601	13565800	*	1.08968602074418e-19	1.2352305106179e-17	-33.960248447205
11061	chr1	13569001	13569200	*	4.63406954242862e-09	1.95966217094017e-07	-19.7718201671813
11062	chr1	13572601	13572800	*	0.00106336929183586	0.014041568856486	-11.4186162269786
11064	chr1	13577401	13577600	*	0.000135870224678533	0.00241458890891295	-11.7890211640212
11085	chr1	13598801	13599000	*	0.000130882463622211	0.00233607739023462	-13.3011010728402
11089	chr1	13604401	13604600	*	3.22158845161399e-23	4.50093620282355e-21	-44.0121305974965
11105	chr1	13639801	13640000	*	1.67391262842725e-14	1.28481493207939e-12	-30.2124528648947
11106	chr1	13640001	13640200	*	2.34956532846788e-31	5.07413335119273e-29	-37.0120703042281
11112	chr1	13649001	13649200	*	1.75859846444502e-09	7.87891322014958e-08	-19.2139377425481
11131	chr1	13659201	13659400	*	6.87860763025311e-37	1.95585306272443e-34	-30.6118133762354
11132	chr1	13659401	13659600	*	2.19989986630746e-14	1.66990369346048e-12	-13.2689075630252
11203	chr1	13693201	13693400	*	8.64827441123306e-06	0.000207597684757305	-12.6333520494104
11239	chr1	13716601	13716800	*	1.92474738920562e-11	1.09379002256571e-09	-25.9358288770054
11423	chr1	13852401	13852600	*	2.94625159394008e-06	7.79844595708517e-05	-13.0544840887175
11424	chr1	13855001	13855200	*	0.000761629504507205	0.0105927899666658	-13.6699507389163
11438	chr1	13868801	13869000	*	1.94992423875826e-10	9.88702384351672e-09	-18.8823706377858
